"x","y","useful","null"
0.360225637100455,0.196144801226554,0.0833459459808811,-0.0267299727884487
0.392889183615673,0.196144801226554,0.0819196334655761,-0.0231644493458192
0.425552730130892,0.196144801226554,0.0802538382147125,-0.0195347713019861
0.45821627664611,0.196144801226554,0.078373822684427,-0.0158712168280266
0.490879823161328,0.196144801226554,0.0763048493308566,-0.0122040640950173
0.523543369676546,0.196144801226554,0.074072180610138,-0.00856359127403517
0.556206916191764,0.196144801226554,0.0717010789784084,-0.00498007653615708
0.588870462706982,0.196144801226554,0.0692168068918044,-0.00148379805245991
0.6215340092222,0.196144801226554,0.0666446268064628,0.00189496600597949
0.654197555737418,0.196144801226554,0.0640098011785209,0.00512593746808422
0.686861102252637,0.196144801226554,0.0613375924641153,0.00817883816277746
0.719524648767855,0.196144801226554,0.058653263119383,0.0110233899189823
0.752188195283073,0.196144801226554,0.0559798174944473,0.0136319439878163
0.784851741798291,0.196144801226554,0.0532939108847182,0.0160308221746706
0.817515288313509,0.196144801226554,0.0505287562466859,0.0182969321517878
0.850178834828727,0.196144801226554,0.0476158905385308,0.0205091331858561
0.882842381343945,0.196144801226554,0.044486850718434,0.0227462845435634
0.915505927859164,0.196144801226554,0.0410731737445758,0.0250872454915981
0.948169474374382,0.196144801226554,0.037306396575137,0.0276108752966479
0.9808330208896,0.196144801226554,0.0331180561682984,0.030396033225401
1.01349656740482,0.196144801226554,0.0284396894822403,0.0335215785445457
1.04616011392004,0.196144801226554,0.0232028334751437,0.0370663705207696
1.07882366043525,0.196144801226554,0.0173390251051891,0.0411092684207611
1.11148720695047,0.196144801226554,0.0107798013305571,0.0457291315112082
0.000926625433055684,0.22883560143098,0.0765120436028294,-0.0502826092900239
0.0335901719482738,0.22883560143098,0.0797314484002286,-0.0506738064946453
0.066253718463492,0.22883560143098,0.0823788372836424,-0.0505328461051935
0.0989172649787101,0.22883560143098,0.0844823507745019,-0.0498956247294967
0.131580811493928,0.22883560143098,0.086070129394239,-0.0487980389753839
0.164244358009146,0.22883560143098,0.0871703136642851,-0.0472759854506838
0.196907904524365,0.22883560143098,0.0878110441060718,-0.0453653607632247
0.229571451039583,0.22883560143098,0.0880204612410305,-0.0431020615208358
0.262234997554801,0.22883560143098,0.0878267055905927,-0.0405219843313455
0.294898544070019,0.22883560143098,0.0872579176761901,-0.0376610258025826
0.327562090585237,0.22883560143098,0.086342238019254,-0.0345550825423758
0.360225637100455,0.22883560143098,0.0851078071412165,-0.0312400511585538
0.392889183615673,0.22883560143098,0.0835827655635085,-0.0277518282589453
0.425552730130892,0.22883560143098,0.0817952538075616,-0.0241263104513789
0.45821627664611,0.22883560143098,0.0797734123948076,-0.0203993943436834
0.490879823161328,0.22883560143098,0.077545381846678,-0.0166069765436875
0.523543369676546,0.22883560143098,0.0751393026846042,-0.0127849536592198
0.556206916191764,0.22883560143098,0.0725833154300177,-0.00896922229810914
0.588870462706982,0.22883560143098,0.0699055606043501,-0.00519567906818413
0.6215340092222,0.22883560143098,0.0671341787290329,-0.00150022057727347
0.654197555737418,0.22883560143098,0.0642973103254979,0.00208125656679411
0.686861102252637,0.22883560143098,0.0614230959151763,0.00551285575618995
0.719524648767855,0.22883560143098,0.0585396760194997,0.00875868038308531
0.752188195283073,0.22883560143098,0.055672512253198,0.0117851135309035
0.784851741798291,0.22883560143098,0.0527920799759107,0.0146053303884583
0.817515288313509,0.22883560143098,0.049817316677856,0.0172763637488601
0.850178834828727,0.22883560143098,0.0466651715267042,0.0198569384243992
0.882842381343945,0.22883560143098,0.0432525936901256,0.0224057792273657
0.915505927859164,0.22883560143098,0.0394965323357903,0.0249816109700498
0.948169474374382,0.22883560143098,0.0353139366313687,0.0276431584647415
0.9808330208896,0.22883560143098,0.0306217557445308,0.030449146523731
1.01349656740482,0.22883560143098,0.0253369388429469,0.0334582999593084
1.04616011392004,0.22883560143098,0.0193764350942873,0.036729343583764
1.07882366043525,0.22883560143098,0.0126571936662223,0.0403210022093877
1.11148720695047,0.22883560143098,0.00509616372642188,0.0442920006484698
0.000926625433055684,0.261526401635405,0.0758112602063984,-0.0471957071144558
0.0335901719482738,0.261526401635405,0.0792854990297801,-0.0486392927081195
